package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
MP026,"NEPHROTIC
SYNDROME",0.0,0.0,0.0,MP,0,0,0,0
,,,,,,,,,
MP027,"Haemolytic uremic
syndrome",0.0,0.0,0.0,MP,0,0,0,0
MP039,Rheumatic fever,0.0,0.0,0.0,MP,0,0,0,0
MP039,Rheumatic fever,0.0,0.0,0.0,MP,0,0,0,0
MP040,Cyanotic spells,0.0,0.0,0.0,MP,0,0,0,0
MP043,Kawasaki Disease,0.0,0.0,0.0,MP,0,0,0,0
MP047,Croup syndrome,0.0,0.0,0.0,MP,0,0,0,0
MP050,"NEPHROTIC
SYNDROME",0.0,0.0,0.0,MP,0,0,0,0
SE043,Glaucoma Screening,800.0,900.0,1000.0,SE,3200,2880,2560,4000
SE043,Glaucoma Screening,1500.0,1800.0,1900.0,SE,6080,5760,4800,7600
SE044,"Diabetic Retinopathy
Screening",1000.0,1200.0,1300.0,SE,4160,3840,3200,5200
ID001,"Laboratory Tests for
COVID-19 Infection
(PCR)
(Reimbursement level
for this package will be
as per the ICMR
guidelines, issued
from time to time)",1500.0,1500.0,1500.0,ID,4800,4800,4800,6000
,,,,,,,,,
ID001,"Laboratory Tests for
COVID-19 Infection
(PCR)
(Reimbursement level
for this package will be
as per the ICMR
guidelines, issued
from time to time)",3000.0,3000.0,3000.0,ID,9600,9600,9600,12000
ID003,"Treatment of COVID-
19 Infection",0.0,0.0,0.0,ID,0,0,0,0
ID005,"Treatment of systemic
fungal infections",0.0,0.0,0.0,ID,0,0,0,0
MG098,PET scan,0.0,0.0,0.0,MG,0,0,0,0
MM001,"Mental Retardation
(intellectual disability)",0.0,0.0,0.0,MM,0,0,0,0
MM002,"Mental disorders -
Organic, including
symptomatic",0.0,0.0,0.0,MM,0,0,0,0
MM003,"Schizophrenia,
schizotypal and
delusional disorders",0.0,0.0,0.0,MM,0,0,0,0
MM004,"Neurotic, stress-
related and
somatoform disorders",0.0,0.0,0.0,MM,0,0,0,0
MM005,"Mood (affective)
disorders",0.0,0.0,0.0,MM,0,0,0,0
MM006,"Behavioural
syndromes associated
with physiological
disturbances and
physical factors",0.0,0.0,0.0,MM,0,0,0,0
,,,,,,,,,
MM007,"Mental and
Behavioural disorders
due to psychoactive
substance use",0.0,0.0,0.0,MM,0,0,0,0
MM008,"Package (Cognitive
Tests, Complete
Haemogram, Liver
Function Test, Renal
Function Test, Serum
Electrolytes, Electro
Cardiogram (ECG),
CT / MRI Brain,
Electroencephalogram
, Thyroid Function
Test, VDRL, HIV Test,
Vitamin B12 levels,
Folate levels, Lipid
Profile, Homocysteine
levels), serum Lithium
level",6600.0,7500.0,7500.0,MM,24000,24000,21120,30000
MM009,"Electro Convulsive
Therapy (ECT) - per
session",3300.0,3800.0,3800.0,MM,12160,12160,10560,15200
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0,0,0,0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0,0,0,0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0,0,0,0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0,0,0,0
MM010,"NeuroDevelopmental
Disorders (NDD)
Other than Intellectual
Disability",0.0,0.0,0.0,MM,0,0,0,0
MM011,"Behavioral and
emotional Disorders of
Childhood and
Adolescence",0.0,0.0,0.0,MM,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MM,,,,,MM,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN,,,,,MN,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MN008,"Laser Therapy for
Retinopathy of
Prematurity
(Irrespective of no. of
eyes affected) - per
session",1900.0,2200.0,2300.0,MN,7360,7040,6080,9200
MN009,"Advanced Surgery for
Retinopathy of
Prematurity",18800.0,21300.0,22500.0,MN,72000,68160,60160,90000
MN010,"Ventriculoperitoneal
Shunt Surgery (VP) or
Omaya Reservoir or
External Drainage for
Hydrocephalus",6300.0,7100.0,7500.0,MN,24000,22720,20160,30000
MN011,"Basic neonatal care
(Level IA)",0.0,0.0,0.0,MN,0,0,0,0
MN012,ROP screening,550.0,625.0,625.0,MN,2000,2000,1760,2500
MN013,BERA,1650.0,1900.0,2200.0,MN,7040,6080,5280,8800
MO001,CT for CA Breast,8100.0,9200.0,9200.0,MO,29440,29440,25920,36800
MO001,CT for CA Breast,6600.0,7500.0,7500.0,MO,24000,24000,21120,30000
MO001,CT for CA Breast,6600.0,7500.0,7500.0,MO,24000,24000,21120,30000
MO001,CT for CA Breast,3900.0,4500.0,4500.0,MO,14400,14400,12480,18000
MO001,CT for CA Breast,10200.0,11600.0,12100.0,MO,38720,37120,32640,48400
MO001,CT for CA Breast,23400.0,26500.0,27600.0,MO,88320,84800,74880,110400
,,,,,,,,,
MO001,CT for CA Breast,1300.0,1400.0,1400.0,MO,4480,4480,4160,5600
MO001,CT for CA Breast,4300.0,4900.0,4900.0,MO,15680,15680,13760,19600
MO001,CT for CA Breast,16400.0,18700.0,18700.0,MO,59840,59840,52480,74800
MO001,CT for CA Breast,8200.0,9300.0,9300.0,MO,29760,29760,26240,37200
MO001,CT for CA Breast,15300.0,17400.0,17400.0,MO,55680,55680,48960,69600
MO001,CT for CA Breast,5000.0,5700.0,5700.0,MO,18240,18240,16000,22800
MO001,CT for CA Breast,13200.0,45000.0,45000.0,MO,144000,144000,42240,180000
MO001,CT for CA Breast,13000.0,14800.0,14800.0,MO,47360,47360,41600,59200
MO001,CT for CA Breast,4300.0,4900.0,4900.0,MO,15680,15680,13760,19600
MO001,CT for CA Breast,16600.0,18900.0,19600.0,MO,62720,60480,53120,78400
MO002,"CT for Metastatic bone
malignancy and
multiple myeloma",3900.0,4400.0,4400.0,MO,14080,14080,12480,17600
MO003,CT for CA Ovary,14400.0,16400.0,17000.0,MO,54400,52480,46080,68000
MO003,CT for CA Ovary,19000.0,21500.0,22400.0,MO,71680,68800,60800,89600
MO003,CT for CA Ovary,3800.0,4300.0,4300.0,MO,13760,13760,12160,17200
MO003,CT for CA Ovary,12100.0,13700.0,14300.0,MO,45760,43840,38720,57200
,,,,,,,,,
MO003,CT for CA Ovary,19800.0,22500.0,23400.0,MO,74880,72000,63360,93600
MO003,CT for CA Ovary,15300.0,17400.0,17400.0,MO,55680,55680,48960,69600
MO003,CT for CA Ovary,16400.0,18600.0,18600.0,MO,59520,59520,52480,74400
MO003,CT for CA Ovary,3100.0,3500.0,3700.0,MO,11840,11200,9920,14800
MO003,CT for CA Ovary,1400.0,1500.0,1600.0,MO,5120,4800,4480,6400
MO003,CT for CA Ovary,4300.0,4900.0,5100.0,MO,16320,15680,13760,20400
MO003,CT for CA Ovary,7700.0,8800.0,9100.0,MO,29120,28160,24640,36400
MO003,CT for CA Ovary,4600.0,5200.0,5400.0,MO,17280,16640,14720,21600
MO004,"CT for Germ Cell
Tumor",8100.0,9200.0,9500.0,MO,30400,29440,25920,38000
MO004,"CT for Germ Cell
Tumor",13600.0,15500.0,16100.0,MO,51520,49600,43520,64400
MO004,"CT for Germ Cell
Tumor",12000.0,13600.0,14200.0,MO,45440,43520,38400,56800
MO004,"CT for Germ Cell
Tumor",19300.0,21900.0,22800.0,MO,72960,70080,61760,91200
MO004,"CT for Germ Cell
Tumor",19300.0,21900.0,22800.0,MO,72960,70080,61760,91200
,,,,,,,,,
MO004,"CT for Germ Cell
Tumor",26900.0,30500.0,31800.0,MO,101760,97600,86080,127200
MO004,"CT for Germ Cell
Tumor",15000.0,17000.0,17700.0,MO,56640,54400,48000,70800
MO005,"CT for Gestational
Trophoblastic
Neoplasia",13300.0,15100.0,15700.0,MO,50240,48320,42560,62800
MO005,"CT for Gestational
Trophoblastic
Neoplasia",14100.0,16000.0,16600.0,MO,53120,51200,45120,66400
MO005,"CT for Gestational
Trophoblastic
Neoplasia",1400.0,1600.0,1600.0,MO,5120,5120,4480,6400
MO005,"CT for Gestational
Trophoblastic
Neoplasia",7700.0,8700.0,9100.0,MO,29120,27840,24640,36400
,,,,,,,,,
MO006,"CT for Cervical
Cancer",16400.0,18700.0,18700.0,MO,59840,59840,52480,74800
MO006,"CT for Cervical
Cancer",2600.0,3000.0,3100.0,MO,9920,9600,8320,12400
MO007,"CT for Endometrial
Cancer",16400.0,18700.0,18700.0,MO,59840,59840,52480,74800
MO007,"CT for Endometrial
Cancer",4900.0,5600.0,5600.0,MO,17920,17920,15680,22400
MO007,"CT for Endometrial
Cancer",19000.0,21500.0,22400.0,MO,71680,68800,60800,89600
MO007,"CT for Endometrial
Cancer",15300.0,17400.0,18100.0,MO,57920,55680,48960,72400
MO007,"CT for Endometrial
Cancer",4300.0,4900.0,5100.0,MO,16320,15680,13760,20400
MO008,CT for Vulvar Cancer,9100.0,10400.0,10800.0,MO,34560,33280,29120,43200
MO008,CT for Vulvar Cancer,2600.0,3000.0,3100.0,MO,9920,9600,8320,12400
MO008,CT for Vulvar Cancer,16000.0,18200.0,18900.0,MO,60480,58240,51200,75600
MO009,CT for Ewing Sarcoma,25500.0,29000.0,30100.0,MO,96320,92800,81600,120400
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MO,,,,,MO,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MO,,,,,MO,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MO,,,,,MO,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MO,,,,,MO,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MO,,,,,MO,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MO,,,,,MO,,,,
,,,,,,,,,
,,,,,,,,,
MO011,"CT for Soft Tissue
Sarcoma",26400.0,30000.0,31200.0,MO,99840,96000,84480,124800
MO011,"CT for Soft Tissue
Sarcoma",15100.0,17200.0,17900.0,MO,57280,55040,48320,71600
MO011,"CT for Soft Tissue
Sarcoma",4400.0,5000.0,5200.0,MO,16640,16000,14080,20800
MO012,"CT for Metastatic
Melanoma",7900.0,8900.0,9300.0,MO,29760,28480,25280,37200
MO012,"CT for Metastatic
Melanoma",5500.0,6300.0,6500.0,MO,20800,20160,17600,26000
MO012,"CT for Metastatic
Melanoma",5500.0,6300.0,6500.0,MO,20800,20160,17600,26000
MO013,CT for Anal Cancer,12100.0,13700.0,14300.0,MO,45760,43840,38720,57200
MO013,CT for Anal Cancer,18600.0,21100.0,22000.0,MO,70400,67520,59520,88000
MO013,CT for Anal Cancer,9000.0,10200.0,10600.0,MO,33920,32640,28800,42400
MO013,CT for Anal Cancer,16400.0,18700.0,18700.0,MO,59840,59840,52480,74800
MO013,CT for Anal Cancer,14700.0,16700.0,16700.0,MO,53440,53440,47040,66800
MO014,"CT for Colorectal
Cancer",6100.0,6900.0,6900.0,MO,22080,22080,19520,27600
MO014,"CT for Colorectal
Cancer",13800.0,15700.0,16300.0,MO,52160,50240,44160,65200
,,,,,,,,,
MO014,"CT for Colorectal
Cancer",15100.0,17100.0,17800.0,MO,56960,54720,48320,71200
MO014,"CT for Colorectal
Cancer",10600.0,12000.0,12500.0,MO,40000,38400,33920,50000
MO014,"CT for Colorectal
Cancer",13800.0,15700.0,16300.0,MO,52160,50240,44160,65200
MO014,"CT for Colorectal
Cancer",8000.0,9000.0,9400.0,MO,30080,28800,25600,37600
MO014,"CT for Colorectal
Cancer",8100.0,9200.0,9500.0,MO,30400,29440,25920,38000
MO014,"CT for Colorectal
Cancer",20700.0,23500.0,24500.0,MO,78400,75200,66240,98000
MO015,"CT for Esophageal
Cancer",16400.0,18700.0,18700.0,MO,59840,59840,52480,74800
MO015,"CT for Esophageal
Cancer",10700.0,12100.0,12600.0,MO,40320,38720,34240,50400
MO015,"CT for Esophageal
Cancer",15600.0,17700.0,18400.0,MO,58880,56640,49920,73600
MO015,"CT for Esophageal
Cancer",29900.0,34000.0,34000.0,MO,108800,108800,95680,136000
MO015,"CT for Esophageal
Cancer",29900.0,34000.0,34000.0,MO,108800,108800,95680,136000
MO016,"CT for Esophageal /
Stomach Cancer",15300.0,17400.0,18100.0,MO,57920,55680,48960,72400
,,,,,,,,,
MO016,"CT for Esophageal /
Stomach Cancer",12100.0,13700.0,14300.0,MO,45760,43840,38720,57200
MO016,"CT for Esophageal /
Stomach Cancer",10400.0,11800.0,12200.0,MO,39040,37760,33280,48800
MO016,"CT for Esophageal /
Stomach Cancer",8000.0,9000.0,9000.0,MO,28800,28800,25600,36000
MO016,"CT for Esophageal /
Stomach Cancer",13800.0,15700.0,16300.0,MO,52160,50240,44160,65200
MO016,"CT for Esophageal /
Stomach Cancer",16000.0,18200.0,18900.0,MO,60480,58240,51200,75600
MO016,"CT for Esophageal /
Stomach Cancer",16000.0,18200.0,18900.0,MO,60480,58240,51200,75600
MO016,"CT for Esophageal /
Stomach Cancer",20400.0,23200.0,24100.0,MO,77120,74240,65280,96400
MO016,"CT for Esophageal /
Stomach Cancer",20400.0,23200.0,24100.0,MO,77120,74240,65280,96400
MO016,"CT for Esophageal /
Stomach Cancer",10600.0,12000.0,12500.0,MO,40000,38400,33920,50000
MO016,"CT for Esophageal /
Stomach Cancer",15100.0,17100.0,17800.0,MO,56960,54720,48320,71200
MO016,"CT for Esophageal /
Stomach Cancer",6600.0,7500.0,7500.0,MO,24000,24000,21120,30000
MO017,"CT for Hepatocellular
Carcinoma",24800.0,28200.0,29300.0,MO,93760,90240,79360,117200
,,,,,,,,,
MO017,"CT for Hepatocellular
Carcinoma",9900.0,11300.0,11300.0,MO,36160,36160,31680,45200
MO017,"CT for Hepatocellular
Carcinoma",18700.0,21300.0,22100.0,MO,70720,68160,59840,88400
MO018,"CT for Panceratic
Cancer",31300.0,35500.0,36900.0,MO,118080,113600,100160,147600
MO018,"CT for Panceratic
Cancer",9900.0,11300.0,11700.0,MO,37440,36160,31680,46800
MO018,"CT for Panceratic
Cancer",4400.0,5000.0,5200.0,MO,16640,16000,14080,20800
MO018,"CT for Panceratic
Cancer",20800.0,23600.0,24600.0,MO,78720,75520,66560,98400
MO018,"CT for Panceratic
Cancer",8000.0,9000.0,9000.0,MO,28800,28800,25600,36000
MO018,"CT for Panceratic
Cancer",37600.0,42700.0,44400.0,MO,142080,136640,120320,177600
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",8100.0,9200.0,9500.0,MO,30400,29440,25920,38000
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",13400.0,15200.0,15800.0,MO,50560,48640,42880,63200
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",10600.0,12100.0,12500.0,MO,40000,38720,33920,50000
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",4400.0,5000.0,5000.0,MO,16000,16000,14080,20000
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",9900.0,11300.0,11700.0,MO,37440,36160,31680,46800
,,,,,,,,,
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",19200.0,21800.0,22700.0,MO,72640,69760,61440,90800
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",13800.0,15700.0,16300.0,MO,52160,50240,44160,65200
MO019,"CT for Gall Bladder
Cancer /
Cholangiocarcinoma",15100.0,17200.0,17900.0,MO,57280,55040,48320,71600
MO020,"CT for Gastointestinal
stromal tumor",16500.0,18800.0,18800.0,MO,60160,60160,52800,75200
MO020,"CT for Gastointestinal
stromal tumor",11000.0,12500.0,12500.0,MO,40000,40000,35200,50000
MO021,CT for CA Brain,5500.0,6300.0,6500.0,MO,20800,20160,17600,26000
MO021,CT for CA Brain,33000.0,37500.0,39000.0,MO,124800,120000,105600,156000
MO022,CT for Mesothelioma,13400.0,15200.0,15200.0,MO,48640,48640,42880,60800
MO022,CT for Mesothelioma,10400.0,11800.0,12300.0,MO,39360,37760,33280,49200
MO022,CT for Mesothelioma,11200.0,12700.0,13200.0,MO,42240,40640,35840,52800
MO023,"CT for Thymic
Carcinoma",7800.0,8800.0,8800.0,MO,28160,28160,24960,35200
MO023,"CT for Thymic
Carcinoma",6500.0,7400.0,7700.0,MO,24640,23680,20800,30800
MO024,"CT for CA Head &
Neck",13700.0,15500.0,16200.0,MO,51840,49600,43840,64800
,,,,,,,,,
MO024,"CT for CA Head &
Neck",10800.0,12300.0,12800.0,MO,40960,39360,34560,51200
MO024,"CT for CA Head &
Neck",15300.0,17400.0,17400.0,MO,55680,55680,48960,69600
MO024,"CT for CA Head &
Neck",16000.0,18200.0,18900.0,MO,60480,58240,51200,75600
MO024,"CT for CA Head &
Neck",3600.0,4000.0,4200.0,MO,13440,12800,11520,16800
MO024,"CT for CA Head &
Neck",9400.0,10700.0,11100.0,MO,35520,34240,30080,44400
MO024,"CT for CA Head &
Neck",8500.0,9700.0,9700.0,MO,31040,31040,27200,38800
MO024,"CT for CA Head &
Neck",10200.0,11600.0,11600.0,MO,37120,37120,32640,46400
MO024,"CT for CA Head &
Neck",9900.0,11300.0,11300.0,MO,36160,36160,31680,45200
MO024,"CT for CA Head &
Neck",13400.0,15200.0,15200.0,MO,48640,48640,42880,60800
MO024,"CT for CA Head &
Neck",8500.0,9700.0,9700.0,MO,31040,31040,27200,38800
MO024,"CT for CA Head &
Neck",16000.0,18200.0,18200.0,MO,58240,58240,51200,72800
MO024,"CT for CA Head &
Neck",6600.0,7500.0,7500.0,MO,24000,24000,21120,30000
MO024,"CT for CA Head &
Neck",13000.0,14800.0,15400.0,MO,49280,47360,41600,61600
MO024,"CT for CA Head &
Neck",3000.0,3400.0,3600.0,MO,11520,10880,9600,14400
MO024,"CT for CA Head &
Neck",2600.0,3000.0,3100.0,MO,9920,9600,8320,12400
MO025,"CT for Renal Cell
Cancer",11000.0,12500.0,12500.0,MO,40000,40000,35200,50000
MO025,"CT for Renal Cell
Cancer",14300.0,16300.0,16900.0,MO,54080,52160,45760,67600
,,,,,,,,,
MO026,"CT for Ureter / Bladder
/ Urethra",7500.0,8500.0,8800.0,MO,28160,27200,24000,35200
MO026,"CT for Ureter / Bladder
/ Urethra",15300.0,17400.0,17400.0,MO,55680,55680,48960,69600
MO026,"CT for Ureter / Bladder
/ Urethra",13400.0,15200.0,15200.0,MO,48640,48640,42880,60800
MO026,"CT for Ureter / Bladder
/ Urethra",9000.0,10300.0,10700.0,MO,34240,32960,28800,42800
MO026,"CT for Ureter / Bladder
/ Urethra",14700.0,16700.0,16700.0,MO,53440,53440,47040,66800
MO026,"CT for Ureter / Bladder
/ Urethra",9400.0,10700.0,11100.0,MO,35520,34240,30080,44400
MO026,"CT for Ureter / Bladder
/ Urethra",17100.0,19400.0,20200.0,MO,64640,62080,54720,80800
MO026,"CT for Ureter / Bladder
/ Urethra",9900.0,11300.0,11700.0,MO,37440,36160,31680,46800
MO026,"CT for Ureter / Bladder
/ Urethra",8300.0,9500.0,9800.0,MO,31360,30400,26560,39200
MO026,"CT for Ureter / Bladder
/ Urethra",16000.0,18200.0,18200.0,MO,58240,58240,51200,72800
MO026,"CT for Ureter / Bladder
/ Urethra",7100.0,8000.0,8300.0,MO,26560,25600,22720,33200
MO027,CT for CA Penis,14700.0,16700.0,17300.0,MO,55360,53440,47040,69200
,,,,,,,,,
MO027,CT for CA Penis,9000.0,10300.0,10700.0,MO,34240,32960,28800,42800
MO027,CT for CA Penis,8100.0,9200.0,9500.0,MO,30400,29440,25920,38000
MO027,CT for CA Penis,16000.0,18200.0,18200.0,MO,58240,58240,51200,72800
MO027,CT for CA Penis,6600.0,7500.0,7800.0,MO,24960,24000,21120,31200
MO027,CT for CA Penis,13000.0,14800.0,14800.0,MO,47360,47360,41600,59200
MO027,CT for CA Penis,8500.0,9700.0,10100.0,MO,32320,31040,27200,40400
MO028,CT for CA Prostate,8800.0,10000.0,10400.0,MO,33280,32000,28160,41600
MO028,CT for CA Prostate,9400.0,10700.0,11100.0,MO,35520,34240,30080,44400
MO028,CT for CA Prostate,8500.0,9700.0,9700.0,MO,31040,31040,27200,38800
MO028,CT for CA Prostate,16900.0,19200.0,19200.0,MO,61440,61440,54080,76800
MO028,CT for CA Prostate,4700.0,5300.0,5500.0,MO,17600,16960,15040,22000
MO028,CT for CA Prostate,8500.0,9700.0,9700.0,MO,31040,31040,27200,38800
MO028,CT for CA Prostate,16000.0,18200.0,18200.0,MO,58240,58240,51200,72800
MO028,CT for CA Prostate,3600.0,4000.0,4200.0,MO,13440,12800,11520,16800
MO028,CT for CA Prostate,14300.0,16300.0,16900.0,MO,54080,52160,45760,67600
,,,,,,,,,
MO029,"CT for B - Cell NHL -
High Grade
(Except Burkitt's &
PCNSL)",28900.0,32800.0,32800.0,MO,104960,104960,92480,131200
MO029,"CT for B - Cell NHL -
High Grade
(Except Burkitt's &
PCNSL)",29700.0,33800.0,33800.0,MO,108160,108160,95040,135200
MO030,"CT for High - Grade
NHL - B Cell",38400.0,43700.0,45400.0,MO,145280,139840,122880,181600
MO031,"CT for Relapsed B -
Cell NHL - High Grade
(Except Burkitt's &
PCNSL)",38900.0,44200.0,45900.0,MO,146880,141440,124480,183600
,,,,,,,,,
MO031,"CT for Relapsed B -
Cell NHL - High Grade
(Except Burkitt's &
PCNSL)",35100.0,39900.0,41500.0,MO,132800,127680,112320,166000
MO032,"CT for PMBCL /
Burkitt's Lymphoma /
Seropositive
B - Cell NHLR",34900.0,39700.0,41300.0,MO,132160,127040,111680,165200
MO033,CT for Burkitt's NHL,38000.0,43200.0,44900.0,MO,143680,138240,121600,179600
MO034,"CT for Low Grade B -
Cell NHL",27500.0,31300.0,31300.0,MO,100160,100160,88000,125200
MO034,"CT for Low Grade B -
Cell NHL",24800.0,28200.0,28200.0,MO,90240,90240,79360,112800
MO035,"CT for Low Grade
NHL",17600.0,20000.0,20000.0,MO,64000,64000,56320,80000
,,,,,,,,,
MO035,"CT for Low Grade
NHL",19300.0,21900.0,21900.0,MO,70080,70080,61760,87600
MO036,"CT for Chronic
Lymphocytic Leukemia",20000.0,22700.0,23600.0,MO,75520,72640,64000,94400
MO036,"CT for Chronic
Lymphocytic Leukemia",18900.0,21400.0,21400.0,MO,68480,68480,60480,85600
MO036,"CT for Chronic
Lymphocytic Leukemia",44800.0,50900.0,53000.0,MO,169600,162880,143360,212000
MO036,"CT for Chronic
Lymphocytic Leukemia",5300.0,6000.0,6000.0,MO,19200,19200,16960,24000
MO037,"CT for Peripheral T -
Cell Lymphoma",5800.0,6600.0,6900.0,MO,22080,21120,18560,27600
MO037,"CT for Peripheral T -
Cell Lymphoma",5700.0,6500.0,6500.0,MO,20800,20800,18240,26000
,,,,,,,,,
MO037,"CT for Peripheral T -
Cell Lymphoma",21700.0,24600.0,25600.0,MO,81920,78720,69440,102400
MO038,"CT for NK - T Cell
Lymphoma",21300.0,24200.0,25100.0,MO,80320,77440,68160,100400
MO038,"CT for NK - T Cell
Lymphoma",8800.0,10000.0,10000.0,MO,32000,32000,28160,40000
MO039,"CT for Hodgkin's
Lymphoma",4300.0,4800.0,4800.0,MO,15360,15360,13760,19200
MO039,"CT for Hodgkin's
Lymphoma",11300.0,12800.0,12800.0,MO,40960,40960,36160,51200
MO039,"CT for Hodgkin's
Lymphoma",11300.0,12800.0,12800.0,MO,40960,40960,36160,51200
MO040,"CT for Relapsed
Hodgkin Lymphoma",11600.0,13200.0,13700.0,MO,43840,42240,37120,54800
,,,,,,,,,
MO040,"CT for Relapsed
Hodgkin Lymphoma",11600.0,13200.0,13700.0,MO,43840,42240,37120,54800
MO040,"CT for Relapsed
Hodgkin Lymphoma",16300.0,18500.0,19200.0,MO,61440,59200,52160,76800
MO041,"CT for Relapsed NHL
& HL",13800.0,15700.0,16300.0,MO,52160,50240,44160,65200
MO042,"CT for MM /
Amyloidosis / POEMS",5800.0,6500.0,6500.0,MO,20800,20800,18560,26000
MO042,"CT for MM /
Amyloidosis / POEMS",7900.0,8900.0,8900.0,MO,28480,28480,25280,35600
MO043,"CT for MM /
Amyloidosis",4500.0,5100.0,5100.0,MO,16320,16320,14400,20400
MO043,"CT for MM /
Amyloidosis",4600.0,5200.0,5200.0,MO,16640,16640,14720,20800
,,,,,,,,,
MO043,"CT for MM /
Amyloidosis",16100.0,18300.0,18300.0,MO,58560,58560,51520,73200
MO043,"CT for MM /
Amyloidosis",14700.0,16700.0,16700.0,MO,53440,53440,47040,66800
MO043,"CT for MM /
Amyloidosis",13900.0,15800.0,15800.0,MO,50560,50560,44480,63200
MO043,"CT for MM /
Amyloidosis",19600.0,22300.0,22300.0,MO,71360,71360,62720,89200
MO043,"CT for MM /
Amyloidosis",16500.0,18800.0,19500.0,MO,62400,60160,52800,78000
MO044,"CT for Chronic
Myeloid Leukemia",16500.0,18800.0,18800.0,MO,60160,60160,52800,75200
MO044,"CT for Chronic
Myeloid Leukemia",5500.0,6300.0,6500.0,MO,20800,20160,17600,26000
MO045,"CT for
Myeloproliferative
Neoplasm",2500.0,2800.0,2800.0,MO,8960,8960,8000,11200
MO046,"CT for Acute Myeloid
Leukemia",78400.0,89100.0,92700.0,MO,296640,285120,250880,370800
,,,,,,,,,
MO046,"CT for Acute Myeloid
Leukemia",116200.0,132000.0,137300.0,MO,439360,422400,371840,549200
MO047,"CT for Acute
Lymphoblastic
Leukemia",176000.0,200000.0,208000.0,MO,665600,640000,563200,832000
MO047,"CT for Acute
Lymphoblastic
Leukemia",136200.0,154700.0,160900.0,MO,514880,495040,435840,643600
MO047,"CT for Acute
Lymphoblastic
Leukemia",4400.0,5000.0,5200.0,MO,16640,16000,14080,20800
,,,,,,,,,
MO048,"CT for Lymphoblastic
Lymphoma",176000.0,200000.0,208000.0,MO,665600,640000,563200,832000
